epoch,loss,accuracy,recall,precision,miou,f1_score,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,lr
1,0.9072535037994385,0.811855137348175,0.2226969599723816,0.813656210899353,0.37500008940696716,0.34159404039382935,0.8646120429039001,0.8547137975692749,0.1463332176208496,0.7419732809066772,0.375,0.2381095290184021,9.999999747378752e-05
2,0.7882039546966553,0.8725475072860718,0.40820905566215515,0.8779032230377197,0.375,0.532305896282196,0.7868770956993103,0.8554267883300781,0.7293986082077026,0.9173516631126404,0.375,0.809607207775116,9.999999747378752e-05
3,0.7260021567344666,0.8859074115753174,0.7464413642883301,0.9298407435417175,0.375,0.8211938142776489,0.7495533227920532,0.855660080909729,0.753089189529419,0.9206652045249939,0.375,0.825466513633728,9.999999747378752e-05
4,0.6765938401222229,0.8909285664558411,0.8194568753242493,0.9328343868255615,0.375,0.8720256686210632,0.7193963527679443,0.8468456864356995,0.7657608985900879,0.898413360118866,0.375,0.824084997177124,9.999999747378752e-05
5,0.6215294599533081,0.8994147181510925,0.8420753479003906,0.9384187459945679,0.375,0.8871574401855469,0.7158702611923218,0.8398191332817078,0.773589551448822,0.8946323394775391,0.375,0.8264405131340027,9.999999747378752e-05
6,0.5708542466163635,0.910852313041687,0.8640016913414001,0.9435082674026489,0.375,0.901343047618866,0.6447200775146484,0.8619557023048401,0.7877523303031921,0.9172130227088928,0.375,0.8444988131523132,9.999999747378752e-05
7,0.5249587893486023,0.9169397354125977,0.8776264786720276,0.9466915130615234,0.375,0.9104357361793518,0.6073150038719177,0.8719583749771118,0.7582147717475891,0.9491403698921204,0.375,0.8399389386177063,9.999999747378752e-05
8,0.47968292236328125,0.9285397529602051,0.8965552449226379,0.9538050293922424,0.375,0.924014151096344,0.5902976989746094,0.8616166114807129,0.7532840371131897,0.9472481608390808,0.375,0.8354330062866211,9.999999747378752e-05
9,0.4392557740211487,0.9355590343475342,0.9096041917800903,0.9577454924583435,0.375,0.9327901601791382,0.5705047249794006,0.8644818067550659,0.7627522945404053,0.9389310479164124,0.375,0.8390366435050964,9.999999747378752e-05
10,0.40150341391563416,0.9433608651161194,0.9218830466270447,0.9616513252258301,0.375,0.9408292174339294,0.5356534719467163,0.8640691637992859,0.7892789840698242,0.9230620265007019,0.375,0.8493568301200867,9.999999747378752e-05
11,0.3620993494987488,0.9508156776428223,0.9324216246604919,0.9662877321243286,0.375,0.9488744139671326,0.5302057266235352,0.8547176122665405,0.7999076843261719,0.8998976945877075,0.375,0.8454788327217102,9.999999747378752e-05
12,0.3348395824432373,0.9525737762451172,0.9366758465766907,0.9657666087150574,0.375,0.9508458375930786,0.5098188519477844,0.8563270568847656,0.805180013179779,0.9048789739608765,0.375,0.849984347820282,9.999999747378752e-05
13,0.31000983715057373,0.9562758207321167,0.9418714046478271,0.9680426716804504,0.375,0.9543960690498352,0.49174201488494873,0.8639369606971741,0.7973691821098328,0.9137537479400635,0.375,0.8490642309188843,9.999999747378752e-05
14,0.291582316160202,0.955524742603302,0.9420053958892822,0.9667784571647644,0.375,0.9540950655937195,0.4881977140903473,0.8484576344490051,0.7943300604820251,0.9059210419654846,0.375,0.8437014818191528,9.999999747378752e-05
