epoch,loss,accuracy,recall,precision,miou,f1_score,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,lr
1,0.9072051048278809,0.8205327391624451,0.2126101553440094,0.8037983179092407,0.37495481967926025,0.33186832070350647,0.9126467704772949,0.8367463946342468,0.13424912095069885,0.711439311504364,0.37489455938339233,0.21854054927825928,9.999999747378752e-05
2,0.7922870516777039,0.8709297776222229,0.4108491539955139,0.8808679580688477,0.37497907876968384,0.539753794670105,0.8395038843154907,0.8154895305633545,0.5883259177207947,0.928916335105896,0.37496417760849,0.7188883423805237,9.999999747378752e-05
3,0.7342445254325867,0.8803726434707642,0.7327321171760559,0.929572582244873,0.37498435378074646,0.8150338530540466,0.7696977257728577,0.8559752702713013,0.723788321018219,0.9409551024436951,0.37498822808265686,0.8148365020751953,9.999999747378752e-05
4,0.6756276488304138,0.8913062214851379,0.816359281539917,0.9342983365058899,0.37498530745506287,0.8707559704780579,0.7395767569541931,0.8545588254928589,0.7323291897773743,0.9291990399360657,0.37498483061790466,0.8160054683685303,9.999999747378752e-05
5,0.6203176379203796,0.9015471339225769,0.840141773223877,0.9420366287231445,0.3749862015247345,0.887597382068634,0.695050060749054,0.8476105332374573,0.7594175338745117,0.9085378646850586,0.3749736249446869,0.824548065662384,9.999999747378752e-05
6,0.5687050819396973,0.9110139012336731,0.863477349281311,0.9460774064064026,0.3749864995479584,0.902118980884552,0.6625358462333679,0.8516678810119629,0.762050211429596,0.9214758276939392,0.37499523162841797,0.8307817578315735,9.999999747378752e-05
7,0.5206241011619568,0.9229093790054321,0.8867021799087524,0.9507245421409607,0.37498828768730164,0.9172565937042236,0.6399852633476257,0.8546913862228394,0.7733530402183533,0.9141377210617065,0.3749924898147583,0.8360224962234497,9.999999747378752e-05
8,0.476194828748703,0.9310446977615356,0.9009103178977966,0.9556737542152405,0.37498801946640015,0.9272017478942871,0.5940245389938354,0.8492642641067505,0.7850004434585571,0.9063295125961304,0.3749774098396301,0.8387708067893982,9.999999747378752e-05
9,0.435314804315567,0.9374406933784485,0.9114081263542175,0.9596529006958008,0.37498995661735535,0.934687077999115,0.5675893425941467,0.8686859607696533,0.802995502948761,0.9209833741188049,0.3749919533729553,0.8549172878265381,9.999999747378752e-05
10,0.39408499002456665,0.9463430643081665,0.9253751635551453,0.9641478657722473,0.37499040365219116,0.9442012906074524,0.5779324769973755,0.8437390327453613,0.8148735761642456,0.8737603425979614,0.37499740719795227,0.8413108587265015,9.999999747378752e-05
11,0.36345726251602173,0.9489849805831909,0.9303689002990723,0.964891254901886,0.3749903738498688,0.9467910528182983,0.5511105060577393,0.847190260887146,0.8118491172790527,0.8832855820655823,0.37499746680259705,0.8436222672462463,9.999999747378752e-05
12,0.3392937183380127,0.9525397419929504,0.9358658194541931,0.966005265712738,0.37499159574508667,0.9503480195999146,0.520767092704773,0.8500143885612488,0.808802604675293,0.8876842260360718,0.3749874532222748,0.8451259732246399,9.999999747378752e-05
13,0.3180517554283142,0.9527449607849121,0.9378858208656311,0.9651229977607727,0.37499111890792847,0.9511824250221252,0.49930086731910706,0.8576892018318176,0.811741054058075,0.8978679776191711,0.37499940395355225,0.8509470224380493,9.999999747378752e-05
14,0.29005318880081177,0.9565728902816772,0.9430866241455078,0.967703104019165,0.37499159574508667,0.9550961256027222,0.48531219363212585,0.8539355397224426,0.7933440208435059,0.9105982780456543,0.37499889731407166,0.8449550271034241,9.999999747378752e-05
15,0.2694307565689087,0.9588198661804199,0.9467938542366028,0.9689990878105164,0.3749917149543762,0.9576775431632996,0.47975170612335205,0.8609284162521362,0.8260589838027954,0.8881229162216187,0.3749999403953552,0.854558527469635,9.999999747378752e-05
16,0.25721439719200134,0.9578711986541748,0.9465436935424805,0.9675716161727905,0.37499234080314636,0.9568390846252441,0.4396713674068451,0.866579532623291,0.8291349411010742,0.8993562459945679,0.3749999403953552,0.8611465096473694,9.999999747378752e-05
17,0.23789291083812714,0.9603094458580017,0.9497589468955994,0.969531238079071,0.3749925494194031,0.9591384530067444,0.4581502676010132,0.855681836605072,0.82366544008255,0.8834903240203857,0.3749999403953552,0.8512535095214844,9.999999747378752e-05
18,0.22730164229869843,0.9598848819732666,0.9501615762710571,0.9684321284294128,0.3749927580356598,0.9591339826583862,0.45507487654685974,0.8620219826698303,0.8308808207511902,0.8878351449966431,0.3749998211860657,0.8565918207168579,9.999999747378752e-05
19,0.20753759145736694,0.963772177696228,0.9548683166503906,0.9716299176216125,0.37499409914016724,0.9630961418151855,0.46186789870262146,0.8521725535392761,0.8160381317138672,0.8832216858863831,0.37503087520599365,0.8458950519561768,9.999999747378752e-05
20,0.19619865715503693,0.963854968547821,0.9556931853294373,0.9711142778396606,0.3749949336051941,0.9630539417266846,0.4396296739578247,0.8552646040916443,0.8226667642593384,0.8836315274238586,0.37499719858169556,0.8506144285202026,9.999999747378752e-05
21,0.187724769115448,0.9652675986289978,0.9576311111450195,0.9721468091011047,0.3749951422214508,0.9648001790046692,0.43745431303977966,0.8500458002090454,0.8205509781837463,0.8739705085754395,0.3749992847442627,0.8454315066337585,9.999999747378752e-05
22,0.16946454346179962,0.9685265421867371,0.9617573618888855,0.974663496017456,0.37499523162841797,0.9681409001350403,0.42460235953330994,0.8449473977088928,0.7956761717796326,0.8897902965545654,0.3749978542327881,0.8375431299209595,9.999999747378752e-05
23,0.16091975569725037,0.9685490131378174,0.9622476696968079,0.9743536114692688,0.3749951720237732,0.9681707620620728,0.42974454164505005,0.857896089553833,0.8277579545974731,0.8850223422050476,0.37503674626350403,0.8534170389175415,9.999999747378752e-05
24,0.1532062590122223,0.9695634245872498,0.9637326002120972,0.9749938249588013,0.3749944269657135,0.9693114757537842,0.45818400382995605,0.8359240889549255,0.813778281211853,0.8580825328826904,0.3750005066394806,0.8335764408111572,9.999999747378752e-05
25,0.15199166536331177,0.96758633852005,0.9618898034095764,0.9729625582695007,0.37499552965164185,0.967360258102417,0.4078708589076996,0.8618288636207581,0.8306280970573425,0.8871951103210449,0.3750004172325134,0.856476366519928,9.999999747378752e-05
26,0.14476673305034637,0.9678809642791748,0.9622043967247009,0.9732932448387146,0.374995619058609,0.9676720499992371,0.4082743227481842,0.8543497920036316,0.8194242119789124,0.8774537444114685,0.3750014007091522,0.8463650345802307,9.999999747378752e-05
27,0.13471193611621857,0.9706977605819702,0.9655360579490662,0.9755670428276062,0.3749961256980896,0.9705036282539368,0.41002926230430603,0.8537524938583374,0.8227070569992065,0.8820558786392212,0.3749997913837433,0.8489497900009155,9.999999747378752e-05
28,0.12448515743017197,0.9724946022033691,0.9678328037261963,0.9769579768180847,0.3749963343143463,0.9723647236824036,0.4089939296245575,0.8541036248207092,0.8279029726982117,0.8752086162567139,0.37499967217445374,0.8497989177703857,9.999999747378752e-05
29,0.12073875218629837,0.9719076156616211,0.967433512210846,0.9762535691261292,0.3749963641166687,0.9718000292778015,0.4135532081127167,0.8447847366333008,0.8145453333854675,0.8735655546188354,0.37499985098838806,0.8408656120300293,9.999999747378752e-05
30,0.11740761995315552,0.9721795320510864,0.9679829478263855,0.976294755935669,0.3749963343143463,0.9721059799194336,0.42118188738822937,0.8550364971160889,0.8374722003936768,0.8701976537704468,0.3750004172325134,0.8522328734397888,9.999999747378752e-05
31,0.11269166320562363,0.9728556275367737,0.9688772559165955,0.9767679572105408,0.3749978244304657,0.9727528095245361,0.4046521484851837,0.8368669152259827,0.8159547448158264,0.8586835861206055,0.37500202655792236,0.8349782228469849,9.999999747378752e-05
32,0.10901545733213425,0.9727474451065063,0.9686876535415649,0.9767659902572632,0.375,0.9726802706718445,0.35564056038856506,0.8641905188560486,0.8384714722633362,0.8879718780517578,0.375,0.8609856367111206,9.999999747378752e-05
33,0.09862609207630157,0.9753775596618652,0.9718689918518066,0.9788976907730103,0.375,0.9753638505935669,0.37362539768218994,0.860165536403656,0.8289543986320496,0.8872531652450562,0.375,0.855802595615387,9.999999747378752e-05
34,0.09536214172840118,0.9758920073509216,0.972464382648468,0.9793393015861511,0.375,0.9758766889572144,0.4048735499382019,0.8642486929893494,0.8374605178833008,0.890921413898468,0.375,0.8613741993904114,9.999999747378752e-05
35,0.10011609643697739,0.9734721183776855,0.9698848128318787,0.9771325588226318,0.375,0.9734467267990112,0.42361313104629517,0.8594449162483215,0.8415026068687439,0.8755276203155518,0.37500274181365967,0.8571377992630005,9.999999747378752e-05
36,0.09093491733074188,0.9759668111801147,0.9727464318275452,0.9792446494102478,0.375,0.9759246706962585,0.40716713666915894,0.8558818697929382,0.8307404518127441,0.8742437958717346,0.375,0.8503888249397278,9.999999747378752e-05
37,0.09519253671169281,0.9734394550323486,0.9700460433959961,0.9769185185432434,0.375,0.9734440445899963,0.41048410534858704,0.8639816641807556,0.8456341624259949,0.8827285766601562,0.3750002980232239,0.8620361089706421,9.999999747378752e-05
38,0.09161895513534546,0.9744382500648499,0.9711730480194092,0.9777429103851318,0.375,0.9744255542755127,0.3947877287864685,0.867406964302063,0.853641927242279,0.8792831897735596,0.375,0.8652809858322144,9.999999747378752e-05
39,0.07796382904052734,0.9787112474441528,0.9759612679481506,0.9815418720245361,0.375,0.9785460829734802,0.40285027027130127,0.8671538233757019,0.8507790565490723,0.8826056718826294,0.375,0.8651746511459351,9.999999747378752e-05
40,0.08414265513420105,0.9764470458030701,0.97350013256073,0.9794651865959167,0.375,0.9764611124992371,0.4646814167499542,0.8548345565795898,0.8396742939949036,0.8687726259231567,0.375,0.8525107502937317,9.999999747378752e-05
