epoch,loss,accuracy,recall,precision,miou,f1_score,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,lr
30,0.22813507914543152,0.9410114884376526,0.9247413873672485,0.9550385475158691,0.37503284215927124,0.9378845691680908,0.5775858163833618,0.8312212228775024,0.8279715180397034,0.835180401802063,0.375,0.8309758901596069,9.999999747378752e-05
31,0.21045459806919098,0.9495804309844971,0.9308725595474243,0.9662696719169617,0.375,0.9458147883415222,0.5894263386726379,0.8316998481750488,0.8286733627319336,0.8354201316833496,0.375,0.8314529061317444,9.999999747378752e-05
32,0.21292200684547424,0.9448255300521851,0.9266983866691589,0.9597811102867126,0.375,0.9408237934112549,0.5845886468887329,0.8318426609039307,0.8289098739624023,0.835558295249939,0.375,0.8316236734390259,9.999999747378752e-05
33,0.21601983904838562,0.9427801370620728,0.926138162612915,0.957385778427124,0.375,0.9395976066589355,0.5989887714385986,0.8319131135940552,0.828890860080719,0.8356942534446716,0.3757396638393402,0.8317129611968994,9.999999747378752e-05
34,0.19584332406520844,0.9521259665489197,0.9374762773513794,0.9639999270439148,0.375,0.9489465355873108,0.5935348272323608,0.8318442106246948,0.8289421200752258,0.8354460000991821,0.3750004470348358,0.83159339427948,9.999999747378752e-05
35,0.19401316344738007,0.9536192417144775,0.9390496611595154,0.965639591217041,0.3749980926513672,0.9506027102470398,0.6002538800239563,0.8317744731903076,0.8291301727294922,0.8350324034690857,0.375,0.8314921855926514,9.999999747378752e-05
36,0.19675341248512268,0.9453907012939453,0.9283902049064636,0.960054874420166,0.375,0.9418627023696899,0.6016417145729065,0.831702470779419,0.8292561173439026,0.8348181843757629,0.375,0.8314394950866699,9.999999747378752e-05
37,0.18461883068084717,0.9545900821685791,0.9376726746559143,0.9656686186790466,0.37502792477607727,0.9496394395828247,0.6012372374534607,0.8320468068122864,0.8296155333518982,0.835112988948822,0.375,0.8317752480506897,9.999999747378752e-05
38,0.24878822267055511,0.9233148097991943,0.9102306365966797,0.9372528195381165,0.375,0.9222372174263,0.587024986743927,0.8319482207298279,0.8289114832878113,0.8359450697898865,0.3749958276748657,0.8318254947662354,9.999999747378752e-06
39,0.2205001413822174,0.9257850646972656,0.9133499264717102,0.9648992419242859,0.375,0.9346969127655029,0.5880947113037109,0.8317494988441467,0.8286833167076111,0.835765540599823,0.3749973475933075,0.8316187858581543,9.999999747378752e-06
40,0.2078990787267685,0.9341722726821899,0.9137954711914062,0.9712175130844116,0.375,0.9372950196266174,0.5919773578643799,0.8315432667732239,0.8285641670227051,0.8354146480560303,0.3749966025352478,0.8313812613487244,9.999999747378752e-06
