epoch,loss,accuracy,recall,precision,miou,f1_score,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,lr
31,0.21466834843158722,0.9530478119850159,0.9390735626220703,0.9648659825325012,0.375,0.9505965709686279,0.6008813977241516,0.8310267925262451,0.8282296061515808,0.8342375159263611,0.375,0.8306494951248169,9.999999747378752e-05
32,0.1902003288269043,0.9610093235969543,0.9482905864715576,0.970455527305603,0.375,0.9584641456604004,0.6005027294158936,0.8309535980224609,0.8279919028282166,0.8344679474830627,0.375,0.8306317329406738,9.999999747378752e-05
33,0.18607041239738464,0.9647319316864014,0.9481361508369446,0.9745577573776245,0.375,0.9598643779754639,0.6076476573944092,0.8314613699913025,0.8286313414573669,0.8348193168640137,0.375,0.8311375975608826,9.999999747378752e-05
34,0.1881641298532486,0.9601033926010132,0.9470987915992737,0.9704239964485168,0.375,0.9576011896133423,0.6118585467338562,0.8308953642845154,0.8281916379928589,0.8340815901756287,0.37500259280204773,0.8305526971817017,9.999999747378752e-05
35,0.19176281988620758,0.9520565867424011,0.9390902519226074,0.9642562866210938,0.375,0.9501379132270813,0.6046451330184937,0.8317285776138306,0.8289997577667236,0.8350279927253723,0.375,0.8314198851585388,9.999999747378752e-05
36,0.17771857976913452,0.9587076902389526,0.9448889493942261,0.9686258435249329,0.375,0.9554397463798523,0.6187503337860107,0.8313537836074829,0.8287389874458313,0.8344222903251648,0.375,0.8309920430183411,9.999999747378752e-05
37,0.17425262928009033,0.9600735306739807,0.9452506303787231,0.9723076820373535,0.375,0.9570233821868896,0.627811074256897,0.8312415480613708,0.8284655213356018,0.8343971371650696,0.375,0.830838680267334,9.999999747378752e-05
38,0.2754707634449005,0.9095175266265869,0.8890694975852966,0.9346954226493835,0.375,0.9089351892471313,0.6082656979560852,0.8313856720924377,0.8285464644432068,0.8347921371459961,0.375,0.8310515284538269,9.999999747378752e-06
39,0.2560001313686371,0.9130504727363586,0.8891274929046631,0.9539459943771362,0.375,0.9163013696670532,0.6125734448432922,0.8312175869941711,0.8283520340919495,0.8346120715141296,0.375,0.8308641314506531,9.999999747378752e-06
40,0.22974145412445068,0.9208279848098755,0.9022241234779358,0.9656490087509155,0.375,0.9286896586418152,0.6219680905342102,0.8310270309448242,0.8282203674316406,0.8343009948730469,0.375,0.8306404948234558,9.999999747378752e-06
