epoch,loss,accuracy,recall,precision,miou,f1_score,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,lr
1,0.8779916763305664,0.847556471824646,0.20304907858371735,0.9315056800842285,0.375,0.32065221667289734,0.9443737864494324,0.8180183172225952,0.16760455071926117,0.5845577120780945,0.375,0.2600499093532562,9.999999747378752e-05
2,0.7853378057479858,0.8965198993682861,0.3270139992237091,0.9592691659927368,0.375,0.4428785741329193,0.8997600078582764,0.8233489394187927,0.2951689064502716,0.6996057033538818,0.375,0.4149490296840668,9.999999747378752e-05
3,0.7391682863235474,0.9166426062583923,0.6679961085319519,0.9730039238929749,0.37497174739837646,0.7661314606666565,0.8595259189605713,0.8300813436508179,0.7830787301063538,0.8537279963493347,0.3749721646308899,0.8159774541854858,9.999999747378752e-05
4,0.6833862662315369,0.9233870506286621,0.8082795739173889,0.9738290905952454,0.37498024106025696,0.8769826292991638,0.8271640539169312,0.8286862969398499,0.7908099889755249,0.8513614535331726,0.375,0.8189505934715271,9.999999747378752e-05
5,0.6426315307617188,0.9135978817939758,0.8380818367004395,0.969620943069458,0.375,0.894044816493988,0.7848092913627625,0.8305614590644836,0.8018330335617065,0.8509813547134399,0.375,0.8248271942138672,9.999999747378752e-05
6,0.6008511185646057,0.9276607632637024,0.8555944561958313,0.9703983068466187,0.37498030066490173,0.9049407839775085,0.7623746991157532,0.8292871713638306,0.8048809766769409,0.8485832214355469,0.3749975264072418,0.8254689574241638,9.999999747378752e-05
7,0.5880739092826843,0.9173390865325928,0.8390761017799377,0.9658324718475342,0.37499919533729553,0.8927308320999146,0.7377660274505615,0.8279897570610046,0.8105329871177673,0.8452598452568054,0.3750000298023224,0.8268280029296875,9.999999747378752e-05
8,0.5383778810501099,0.9330488443374634,0.8696794509887695,0.970537543296814,0.37497496604919434,0.913345992565155,0.7061874866485596,0.8297284841537476,0.8136500716209412,0.8453335165977478,0.3749997913837433,0.8285536766052246,9.999999747378752e-05
9,0.5013060569763184,0.9348911046981812,0.8801977038383484,0.9696922898292542,0.37497010827064514,0.9191986918449402,0.6862680315971375,0.8308559656143188,0.8174282908439636,0.8447111248970032,0.3749937117099762,0.8302249908447266,9.999999747378752e-05
10,0.4688165783882141,0.9358919858932495,0.8878362774848938,0.9683200120925903,0.37497448921203613,0.9227539300918579,0.6747850179672241,0.8305184841156006,0.8191559314727783,0.8430060744285583,0.37495744228363037,0.8302882313728333,9.999999747378752e-05
11,0.4364639222621918,0.9431945085525513,0.9069779515266418,0.9689584374427795,0.37498238682746887,0.9346150755882263,0.6567235589027405,0.8305836319923401,0.8207884430885315,0.8414973616600037,0.375,0.8304187059402466,9.999999747378752e-05
12,0.42761144042015076,0.9316415786743164,0.8942378759384155,0.9621787667274475,0.375,0.9237746596336365,0.6403798460960388,0.8313608169555664,0.8228123188018799,0.8411063551902771,0.375,0.8312727808952332,9.999999747378752e-05
13,0.4027203619480133,0.930608868598938,0.8995763063430786,0.9586541652679443,0.3749690651893616,0.9252831935882568,0.632209062576294,0.8292363882064819,0.8204463720321655,0.8393795490264893,0.37496480345726013,0.8292245864868164,9.999999747378752e-05
14,0.38594380021095276,0.9400653839111328,0.9086378216743469,0.9627297520637512,0.3749847412109375,0.932777464389801,0.6209508180618286,0.8312233686447144,0.8242105841636658,0.8395119309425354,0.375,0.831184983253479,9.999999747378752e-05
15,0.35897716879844666,0.943562388420105,0.9128016829490662,0.9677566289901733,0.375,0.9371573328971863,0.6078514456748962,0.8312348127365112,0.8252107501029968,0.8384424448013306,0.375,0.8311917185783386,9.999999747378752e-05
