epoch,loss,accuracy,recall,precision,miou,f1_score,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,lr
12,0.2649787664413452,0.9729956984519958,0.9642314314842224,0.9805498123168945,0.375,0.9722389578819275,0.5714777708053589,0.830311119556427,0.7932822704315186,0.8643907308578491,0.37500038743019104,0.82644122838974,9.999999747378752e-05
13,0.243824765086174,0.9739317297935486,0.9660161733627319,0.9808508157730103,0.375,0.9732769727706909,0.5355199575424194,0.8500503897666931,0.8239085078239441,0.8736680746078491,0.3750038146972656,0.8468022346496582,9.999999747378752e-05
14,0.21975299715995789,0.9762423634529114,0.9693688154220581,0.9824308156967163,0.375,0.9757702946662903,0.5302602052688599,0.843925952911377,0.8141059279441833,0.8707854151725769,0.3756641447544098,0.8403174877166748,9.999999747378752e-05
15,0.194763645529747,0.9797965884208679,0.9738511443138123,0.9852364659309387,0.375,0.9794867634773254,0.5329663157463074,0.8408420085906982,0.809673011302948,0.8656944036483765,0.375002920627594,0.8360375165939331,9.999999747378752e-05
16,0.17654311656951904,0.980650007724762,0.9755639433860779,0.9854355454444885,0.375,0.980413019657135,0.5034308433532715,0.8523634672164917,0.8311880826950073,0.8731316924095154,0.37499865889549255,0.8503861427307129,9.999999747378752e-05
17,0.1601146012544632,0.9817575216293335,0.9770689606666565,0.9862503409385681,0.375,0.9816194772720337,0.5372174978256226,0.8307390809059143,0.8072108030319214,0.8522387742996216,0.3752107620239258,0.828199028968811,9.999999747378752e-05
18,0.14519847929477692,0.9826207160949707,0.9783329367637634,0.9868139624595642,0.375,0.9825200438499451,0.5566628575325012,0.8252307772636414,0.7986866235733032,0.8452686071395874,0.3751733601093292,0.8208642601966858,9.999999747378752e-05
19,0.13154633343219757,0.9834837913513184,0.9796618819236755,0.9873003363609314,0.375,0.9834533929824829,0.5030279755592346,0.8380478620529175,0.8191357851028442,0.8608911037445068,0.37526416778564453,0.8376379013061523,9.999999747378752e-05
20,0.12316916137933731,0.9837931990623474,0.980168879032135,0.987460196018219,0.375,0.983795166015625,0.45542091131210327,0.8559830188751221,0.8347649574279785,0.8730654120445251,0.3749999403953552,0.8525791168212891,9.999999747378752e-05
21,0.11201304197311401,0.9845388531684875,0.9810976982116699,0.9880644679069519,0.375,0.9845646619796753,0.5240325331687927,0.8375496864318848,0.8186618089675903,0.8531437516212463,0.3750301003456116,0.8347503542900085,9.999999747378752e-05
22,0.10266270488500595,0.9849316477775574,0.9817537665367126,0.9882526993751526,0.375,0.9849892258644104,0.5204204320907593,0.8332080245018005,0.8146360516548157,0.851687490940094,0.37500032782554626,0.8315384387969971,9.999999747378752e-05
23,0.0951768010854721,0.9851915240287781,0.9822337031364441,0.9883180856704712,0.375,0.9852628111839294,0.5259820222854614,0.8373936414718628,0.8211721777915955,0.8534963130950928,0.3750137984752655,0.8359368443489075,9.999999747378752e-05
24,0.08641770482063293,0.9860374927520752,0.9832119345664978,0.9890469312667847,0.375,0.9861202836036682,0.48513397574424744,0.8469829559326172,0.8319962620735168,0.8610934019088745,0.3749985098838806,0.8456044793128967,9.999999747378752e-05
25,0.08209988474845886,0.9861235618591309,0.9833692908287048,0.9891069531440735,0.375,0.9862209558486938,0.4785829484462738,0.854218065738678,0.8392588496208191,0.8680996894836426,0.37501659989356995,0.8526322245597839,9.999999747378752e-05
26,0.07644142210483551,0.9862205982208252,0.9836112260818481,0.9890806674957275,0.375,0.9863292574882507,0.5707545876502991,0.81917405128479,0.8064939379692078,0.8302327394485474,0.37498927116394043,0.8177511096000671,9.999999747378752e-05
27,0.06959155946969986,0.9871731996536255,0.9846657514572144,0.9899654388427734,0.375,0.9872986078262329,0.4351503551006317,0.8651925325393677,0.8519456386566162,0.877764880657196,0.3749980330467224,0.863604724407196,9.999999747378752e-05
28,0.06545460969209671,0.9873449802398682,0.9849250912666321,0.9900737404823303,0.375,0.9874898195266724,0.5609745979309082,0.8323953151702881,0.8212190270423889,0.8429035544395447,0.3749500513076782,0.8313749432563782,9.999999747378752e-05
29,0.06075628846883774,0.9877437949180603,0.9853953719139099,0.9904047846794128,0.375,0.9878916144371033,0.5109170079231262,0.8495585918426514,0.8393816351890564,0.8598653674125671,0.3750002086162567,0.8487410545349121,9.999999747378752e-05
30,0.05799008905887604,0.9878258109092712,0.9855344891548157,0.9904366135597229,0.375,0.9879764914512634,0.586992621421814,0.8320851922035217,0.8226408958435059,0.8409408330917358,0.37499967217445374,0.8311274647712708,9.999999747378752e-05
31,0.05425986275076866,0.9882901310920715,0.9860622882843018,0.9908370971679688,0.375,0.988442599773407,0.48263004422187805,0.8496306538581848,0.8390569686889648,0.8599355220794678,0.3750019371509552,0.8485924005508423,9.999999747378752e-05
32,0.05296248942613602,0.9881948828697205,0.9860290288925171,0.9907019734382629,0.375,0.9883447289466858,0.5732596516609192,0.8379042744636536,0.828501284122467,0.847061276435852,0.37499913573265076,0.8369961977005005,9.999999747378752e-05
33,0.04938683658838272,0.9884011745452881,0.986238420009613,0.9909185171127319,0.375,0.9885691404342651,0.4948751926422119,0.8581117391586304,0.8493461608886719,0.8668656945228577,0.37499967217445374,0.8572161793708801,9.999999747378752e-05
34,0.04646829888224602,0.9888421893119812,0.9867525100708008,0.9912987947463989,0.375,0.9890215396881104,0.5576261281967163,0.850500226020813,0.8429108262062073,0.8582621216773987,0.37494876980781555,0.8497940301895142,9.999999747378752e-05
35,0.04593762010335922,0.9887511134147644,0.9866912364959717,0.9911907911300659,0.375,0.9889293909072876,0.5007694363594055,0.8583247661590576,0.8493558168411255,0.8677808046340942,0.37499967217445374,0.8575135469436646,9.999999747378752e-05
36,0.04311792552471161,0.9890997409820557,0.9870763421058655,0.9915101528167725,0.375,0.9892858266830444,0.6050241589546204,0.8385846614837646,0.8314548134803772,0.8456559181213379,0.3749893605709076,0.8378831744194031,9.999999747378752e-05
37,0.040943071246147156,0.9893844723701477,0.9873953461647034,0.9917593598365784,0.375,0.9895623922348022,0.551487922668457,0.844947338104248,0.8367847204208374,0.8531906008720398,0.374996155500412,0.8441756367683411,9.999999747378752e-05
38,0.0410517193377018,0.9893810153007507,0.9874508380889893,0.9917446970939636,0.375,0.9895890951156616,0.5735304951667786,0.8459503650665283,0.8388389348983765,0.8532634377479553,0.3749999701976776,0.8453273773193359,9.999999747378752e-06
39,0.03720623999834061,0.9905455708503723,0.988669753074646,0.9928786158561707,0.375,0.99076908826828,0.5684568285942078,0.846900463104248,0.8397659659385681,0.8541993498802185,0.3749998211860657,0.8462451696395874,9.999999747378752e-06
40,0.03525110334157944,0.9910293817520142,0.9891889095306396,0.9933510422706604,0.375,0.9912645220756531,0.5732457637786865,0.8493003845214844,0.8426581025123596,0.8562270998954773,0.375,0.8486967086791992,9.999999747378752e-06
