epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,1.161156415939331,0.8164909482002258,0.7872260808944702,0.8657932877540588,0.42181918025016785,0.8174325823783875,0.46158391481063016,0.8267895579338074,0.6359630823135376,0.8249241709709167,0.35367435216903687,0.8138821125030518,9.999999747378752e-05
2,0.2920682430267334,0.8615682125091553,0.8350196480751038,0.881446123123169,0.4736884832382202,0.8616380095481873,0.27687544511205836,0.8985075354576111,0.8162198066711426,0.8739929795265198,0.4459923207759857,0.8987752199172974,9.999999747378752e-05
3,0.13864712417125702,0.8150487542152405,0.8572617769241333,0.8922786712646484,0.5079540014266968,0.8150380253791809,0.2100921418058421,0.9247862100601196,0.8490334749221802,0.8888450860977173,0.49511706829071045,0.9247761368751526,9.999999747378752e-05
4,0.48277759552001953,0.8624686598777771,0.8718538284301758,0.9007837176322937,0.5316269397735596,0.8627103567123413,0.1658412959649522,0.9415163397789001,0.8646568655967712,0.8962384462356567,0.5198159217834473,0.9416087865829468,9.999999747378752e-05
5,0.2153695821762085,0.859637439250946,0.8829325437545776,0.9081152081489563,0.5506598949432373,0.8597010970115662,0.1431714582719791,0.9507416486740112,0.8779159784317017,0.9047365188598633,0.5419943332672119,0.9507511258125305,9.999999747378752e-05
6,0.4173608422279358,0.8546660542488098,0.8911616802215576,0.9137141108512878,0.5655832886695862,0.8547382950782776,0.1255617696650881,0.9582251310348511,0.8874576091766357,0.9112806916236877,0.5589069724082947,0.9582452178001404,9.999999747378752e-05
7,0.9736040830612183,0.8455637097358704,0.8975496292114258,0.9179448485374451,0.5769372582435608,0.8455407619476318,0.11091984030182254,0.9635531306266785,0.8946836590766907,0.9160894155502319,0.5718160271644592,0.9635339975357056,9.999999747378752e-05
8,0.2582574486732483,0.852029025554657,0.9027624726295471,0.9214583039283752,0.5865570306777954,0.8521521091461182,0.09902796656420962,0.968734860420227,0.9002649188041687,0.9197798371315002,0.5817908048629761,0.9687520265579224,9.999999747378752e-05
9,0.22974346578121185,0.8495575189590454,0.9071040153503418,0.9243782162666321,0.5944371223449707,0.8497703075408936,0.09249970932310317,0.9706152081489563,0.9050644040107727,0.9230230450630188,0.590890109539032,0.9706478118896484,9.999999747378752e-05
10,0.2011796534061432,0.8402033448219299,0.9106436967849731,0.9267499446868896,0.6009691953659058,0.8402307033538818,0.08753205579733965,0.9732373356819153,0.9090442061424255,0.9257056713104248,0.5977960824966431,0.9732674360275269,9.999999747378752e-05
11,1.6998404264450073,0.8566242456436157,0.9137873649597168,0.9288910031318665,0.6069012880325317,0.8568304181098938,0.08085376343556813,0.9750512838363647,0.912212073802948,0.9278055429458618,0.6039174795150757,0.9750836491584778,9.999999747378752e-05
