epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,1.3196797370910645,0.7437182664871216,0.5649163722991943,0.8222565650939941,0.23072779178619385,0.730593204498291,0.7979828755351941,0.6981586217880249,0.38793808221817017,0.7601819038391113,0.20320767164230347,0.6396257877349854,9.999999747378752e-05
2,1.0557140111923218,0.815962553024292,0.6591401100158691,0.8354931473731995,0.2590457797050476,0.815342128276825,0.5016007802570841,0.8000612258911133,0.6158568859100342,0.8285787105560303,0.24385511875152588,0.7944007515907288,9.999999747378752e-05
3,0.5730444192886353,0.8485541939735413,0.709173858165741,0.8480560183525085,0.2927221655845642,0.8476508855819702,0.39241860903371967,0.8354359269142151,0.6880284547805786,0.841315746307373,0.27368131279945374,0.8351001739501953,9.999999747378752e-05
4,0.3289092779159546,0.8567069172859192,0.7370409965515137,0.8588380813598633,0.32654932141304016,0.8535977602005005,0.35210117086386067,0.8506608605384827,0.7248016595840454,0.8541582226753235,0.3095568120479584,0.8503401279449463,9.999999747378752e-05
5,0.14210020005702972,0.8699793219566345,0.7592464685440063,0.8657495379447937,0.3581240475177765,0.8698248267173767,0.3211821913173347,0.8683080673217773,0.7481791377067566,0.862630307674408,0.34206458926200867,0.8679290413856506,9.999999747378752e-05
6,0.10742049664258957,0.8249393105506897,0.7760006785392761,0.8696052432060242,0.38201308250427246,0.8259380459785461,0.30838655481190036,0.8782630562782288,0.7688004970550537,0.8683356046676636,0.37154242396354675,0.8783310651779175,9.999999747378752e-05
7,0.10047850012779236,0.8678197860717773,0.7888246774673462,0.8725725412368774,0.4001050293445587,0.8677738904953003,0.2954579717292017,0.8849456310272217,0.7824227809906006,0.8709769248962402,0.39136040210723877,0.8850187659263611,9.999999747378752e-05
8,0.5501983165740967,0.8673202991485596,0.8000535368919373,0.8758145570755005,0.4156719148159027,0.8676721453666687,0.2847752828555812,0.8914243578910828,0.7947174310684204,0.8743218183517456,0.40848538279533386,0.8916769623756409,9.999999747378752e-05
9,0.09202636033296585,0.8322991728782654,0.809093177318573,0.8782505989074707,0.42896345257759094,0.8322207927703857,0.27212714309257174,0.8985742330551147,0.8050427436828613,0.8773601651191711,0.4223405122756958,0.8988092541694641,9.999999747378752e-05
10,0.09009049087762833,0.8668110966682434,0.8170570135116577,0.8807763457298279,0.4414994418621063,0.8668689727783203,0.2569496712860025,0.9075223803520203,0.8129960894584656,0.8793368339538574,0.43536996841430664,0.9077338576316833,9.999999747378752e-05
11,0.38164612650871277,0.8362672924995422,0.8242949843406677,0.8833299279212952,0.4526103436946869,0.8363270163536072,0.25064357114507746,0.9148775339126587,0.8210207223892212,0.8823259472846985,0.4473641812801361,0.9150710105895996,9.999999747378752e-05
12,0.07519153505563736,0.8571717739105225,0.8308032155036926,0.8858265280723572,0.4629502296447754,0.8573989868164062,0.23117920874603212,0.9236704707145691,0.8274943232536316,0.8844684958457947,0.45767447352409363,0.9238659739494324,9.999999747378752e-05
13,0.059946686029434204,0.8577078580856323,0.8370704054832458,0.8886051177978516,0.472819447517395,0.8579915761947632,0.21441505797507562,0.9320195913314819,0.8340135216712952,0.8872448205947876,0.4679196774959564,0.9322012066841125,9.999999747378752e-05
