epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,1.9621974229812622,0.6596344113349915,0.6145657300949097,0.8051097989082336,0.2670114040374756,0.6596344113349915,0.7544595336175373,0.710719883441925,0.4025554060935974,0.7148403525352478,0.19965748488903046,0.6708306670188904,9.999999747378752e-05
2,1.4499868154525757,0.6596344113349915,0.7091490626335144,0.8232568502426147,0.33468931913375854,0.6596344113349915,0.4063271461611884,0.838322103023529,0.6724104881286621,0.815161406993866,0.30739399790763855,0.837396502494812,9.999999747378752e-05
3,1.1728638410568237,0.6596344113349915,0.7489112019538879,0.8343682885169983,0.37024062871932983,0.6596344113349915,0.34625698385648745,0.8629379272460938,0.7319437861442566,0.8293524384498596,0.3551618754863739,0.8625240921974182,9.999999747378752e-05
4,1.154605746269226,0.6596344113349915,0.7718824744224548,0.841895580291748,0.3939061462879181,0.6596344113349915,0.3168585337459659,0.8750144839286804,0.7612957954406738,0.8382234573364258,0.38244184851646423,0.8749195337295532,9.999999747378752e-05
5,1.9466456174850464,0.6596344113349915,0.7867624759674072,0.8467530608177185,0.4099549949169159,0.6596344113349915,0.30292175902037793,0.8795731067657471,0.7800408005714417,0.8445917367935181,0.4028347432613373,0.8796143531799316,9.999999747378752e-05
6,1.0888056755065918,0.6596552133560181,0.7984376549720764,0.8513821363449097,0.42423301935195923,0.6602416634559631,0.28251318169487083,0.8903181552886963,0.7929494380950928,0.8491529226303101,0.41752874851226807,0.8902497291564941,9.999999747378752e-05
7,0.9536853432655334,0.7305073142051697,0.8084692358970642,0.8565411567687988,0.4374709129333496,0.7365319728851318,0.2645169845822021,0.898896336555481,0.8036600947380066,0.8537910580635071,0.43104636669158936,0.8990744352340698,9.999999747378752e-05
8,0.6365138292312622,0.8338052034378052,0.8183227777481079,0.8630858063697815,0.451530396938324,0.8335155248641968,0.24237801905912468,0.9101184606552124,0.8134548664093018,0.8597245812416077,0.4446558952331543,0.9101880788803101,9.999999747378752e-05
9,0.6919748783111572,0.8710706233978271,0.8279300332069397,0.8697888851165771,0.46549588441848755,0.8703311085700989,0.22333422122507268,0.9197757840156555,0.8232354521751404,0.8665845394134521,0.4587492048740387,0.9198834300041199,9.999999747378752e-05
10,0.14991961419582367,0.9021555781364441,0.8366657495498657,0.8757977485656738,0.478697270154953,0.9021992087364197,0.20714328289987186,0.9251114726066589,0.832402229309082,0.8729037642478943,0.47213292121887207,0.9252372980117798,9.999999747378752e-05
11,0.23347748816013336,0.8985456228256226,0.8445960879325867,0.8813225626945496,0.4911413788795471,0.8985581398010254,0.19037119769610655,0.932451605796814,0.8408451676368713,0.8787474036216736,0.48531627655029297,0.9325097799301147,9.999999747378752e-05
12,1.2564183473587036,0.853877604007721,0.851642906665802,0.8861967921257019,0.5022227764129639,0.8539738655090332,0.17382988655286977,0.940276563167572,0.848365306854248,0.883983314037323,0.4972185492515564,0.9402834177017212,9.999999747378752e-05
13,0.11916617304086685,0.8853084444999695,0.8577404618263245,0.8904101252555847,0.5120937824249268,0.8854859471321106,0.16818572398131856,0.9428067207336426,0.8547733426094055,0.8883355855941772,0.5072612166404724,0.9428715705871582,9.999999747378752e-05
14,0.39077919721603394,0.8873383402824402,0.8633508086204529,0.8944044709205627,0.5214759111404419,0.8872578740119934,0.15511722275270864,0.9469988942146301,0.860659658908844,0.8924985527992249,0.5169905424118042,0.9469980597496033,9.999999747378752e-05
15,0.3743496835231781,0.8789878487586975,0.8683884143829346,0.8979940414428711,0.5299508571624756,0.8792889714241028,0.1462110256911534,0.9498358964920044,0.8659665584564209,0.8962827324867249,0.5258727669715881,0.9498817920684814,9.999999747378752e-05
16,0.4710272252559662,0.8884029984474182,0.8729945421218872,0.901271641254425,0.5377195477485657,0.8887286186218262,0.1382629469745498,0.9531003832817078,0.8707576394081116,0.8996865153312683,0.534051775932312,0.9531623125076294,9.999999747378752e-05
17,0.1588437259197235,0.883724570274353,0.8773103952407837,0.9044068455696106,0.5452419519424438,0.8835577964782715,0.12661780818946597,0.9574584364891052,0.8752341866493225,0.9029002785682678,0.5415171980857849,0.957507312297821,9.999999747378752e-05
18,0.2470116913318634,0.9002535343170166,0.8812776803970337,0.9072988033294678,0.5523145198822021,0.9002957940101624,0.1213224189929091,0.959022045135498,0.8793126940727234,0.905872106552124,0.5488266944885254,0.9590631723403931,9.999999747378752e-05
19,0.4221756160259247,0.8850860595703125,0.8848595023155212,0.9098830819129944,0.5585108399391174,0.8853806853294373,0.11950346066926916,0.9594889283180237,0.8831279873847961,0.9086408019065857,0.5555604696273804,0.9595060348510742,9.999999747378752e-05
20,0.16710728406906128,0.8951578736305237,0.8882008194923401,0.9123410582542419,0.5643901228904724,0.8954640030860901,0.11115750012139225,0.9628985524177551,0.8865653276443481,0.911128044128418,0.5613865852355957,0.9629248976707458,9.999999747378752e-05
21,0.6188164353370667,0.8682264089584351,0.891251266002655,0.9145773649215698,0.5698795914649963,0.8684191703796387,0.10973183620466381,0.9639855027198792,0.8897989392280579,0.9135305881500244,0.5672745704650879,0.9640290141105652,9.999999747378752e-05
22,0.17536117136478424,0.8832210302352905,0.8940189480781555,0.9165812730789185,0.574914276599884,0.8831732273101807,0.10656640251190999,0.9650073051452637,0.892641544342041,0.9155796766281128,0.5723697543144226,0.965031623840332,9.999999747378752e-05
