epoch,loss,accuracy,recall,precision,miou,f1_score,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,lr
28,0.06626244634389877,0.9871370792388916,0.9847005009651184,0.9898852705955505,0.375,0.9872846007347107,0.44327351450920105,0.8633328676223755,0.8536096215248108,0.8735766410827637,0.37500321865081787,0.8626868724822998,9.999999747378752e-05
29,0.06166533753275871,0.9877040386199951,0.9853644967079163,0.9903603196144104,0.375,0.9878565073013306,0.4695197641849518,0.8459738492965698,0.8348582983016968,0.8572140336036682,0.3750053346157074,0.8453362584114075,9.999999747378752e-05
30,0.05856853723526001,0.9876652956008911,0.9853655099868774,0.9902932643890381,0.375,0.9878222942352295,0.44167423248291016,0.8652369379997253,0.8559360504150391,0.8750770092010498,0.375,0.8646068572998047,9.999999747378752e-05
31,0.05512320622801781,0.9881199598312378,0.9858505725860596,0.9907355308532715,0.375,0.9882774353027344,0.4288281500339508,0.8681828379631042,0.8598223328590393,0.8771248459815979,0.37501490116119385,0.8675955533981323,9.999999747378752e-05
32,0.0511915385723114,0.9884374141693115,0.9862589836120605,0.9909548759460449,0.375,0.9885979890823364,0.4278101325035095,0.868624210357666,0.8602625727653503,0.8775271773338318,0.375,0.8679659366607666,9.999999747378752e-05
33,0.04963536933064461,0.9883929491043091,0.9862377047538757,0.9908949732780457,0.375,0.9885594844818115,0.4280015826225281,0.8703115582466125,0.8609451651573181,0.8800511956214905,0.37500378489494324,0.8694988489151001,9.999999747378752e-05
34,0.04648197442293167,0.9893236756324768,0.9872770309448242,0.991767942905426,0.375,0.9895142316818237,0.4873175621032715,0.851691722869873,0.8434625864028931,0.8601137399673462,0.375,0.851054847240448,9.999999747378752e-06
35,0.04318751022219658,0.9902897477149963,0.9883249402046204,0.9926843643188477,0.375,0.9904992580413818,0.41402286291122437,0.8722285628318787,0.8633032441139221,0.8812595009803772,0.375,0.8712658286094666,9.999999747378752e-06
36,0.041509196162223816,0.9907706379890442,0.988854169845581,0.9931457042694092,0.375,0.990767776966095,0.4330071210861206,0.8660110235214233,0.8576313853263855,0.8747299313545227,0.375,0.8652785420417786,9.999999747378752e-06
37,0.04025474935770035,0.991141676902771,0.9892452955245972,0.9935250878334045,0.375,0.9913772344589233,0.44931140542030334,0.8606470823287964,0.8521565198898315,0.8693738579750061,0.375,0.8599110841751099,9.999999747378752e-06
38,0.0407550111413002,0.9911568760871887,0.9892676472663879,0.9935629963874817,0.375,0.9914044141769409,0.42589277029037476,0.8678387999534607,0.8593197464942932,0.8766161203384399,0.3750000298023224,0.8670072555541992,9.999999747378752e-06
39,0.038787856698036194,0.9915839433670044,0.989719569683075,0.9939540028572083,0.375,0.9918281435966492,0.42155250906944275,0.870218813419342,0.862197756767273,0.8784916400909424,0.3750000298023224,0.8693876266479492,9.999999747378752e-06
40,0.03795516863465309,0.9916638135910034,0.9898142218589783,0.9940389394760132,0.375,0.9919199347496033,0.43842557072639465,0.868858814239502,0.8613364696502686,0.8766887187957764,0.3750000298023224,0.8680951595306396,9.999999747378752e-06
