epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,0.5874987840652466,0.7265943288803101,0.49153637886047363,0.620627760887146,0.4163894057273865,0.6992257237434387,0.7779084625483143,0.677612841129303,0.3431861400604248,0.5749167203903198,0.4182422161102295,0.5125000476837158,9.999999747378752e-05
2,0.3024463355541229,0.8225263953208923,0.6011364459991455,0.6564371585845947,0.41590309143066406,0.8241189122200012,0.48125687245197574,0.798208475112915,0.5535660982131958,0.6409077644348145,0.4159408509731293,0.6640486717224121,9.999999747378752e-05
3,0.32976144552230835,0.8224363327026367,0.6417759656906128,0.679085373878479,0.4155290424823761,0.8087373971939087,0.4489132720785794,0.7834730744361877,0.6257056593894958,0.6690019965171814,0.4155951738357544,0.6839062571525574,9.999999747378752e-05
4,0.25284844636917114,0.8426563143730164,0.6656537652015686,0.6909934282302856,0.4154202342033386,0.8384141325950623,0.4232556900433048,0.7885499000549316,0.653885543346405,0.6862854957580566,0.4154423475265503,0.6957814693450928,9.999999747378752e-05
5,0.25042861700057983,0.84779953956604,0.6818978190422058,0.6979413628578186,0.41531622409820557,0.8443160057067871,0.41634124626740265,0.7880980968475342,0.674389660358429,0.6948619484901428,0.41535264253616333,0.6961698532104492,9.999999747378752e-05
6,0.24183055758476257,0.8430977463722229,0.6950386762619019,0.702339231967926,0.41529327630996704,0.8436321020126343,0.4052658208935068,0.7912657856941223,0.6888616681098938,0.7006658911705017,0.41527679562568665,0.7046241760253906,9.999999747378752e-05
7,0.34938353300094604,0.8508279323577881,0.705308198928833,0.7064400911331177,0.4152683615684509,0.8477907180786133,0.3993655423153292,0.7866290807723999,0.7004170417785645,0.7046607136726379,0.4152776896953583,0.7132651209831238,9.999999747378752e-05
8,0.26511192321777344,0.8579990863800049,0.71393221616745,0.7088083028793335,0.4153396785259247,0.8530880808830261,0.3868486420376668,0.7802760601043701,0.709935188293457,0.7078332304954529,0.41531288623809814,0.7128435373306274,9.999999747378752e-05
9,0.24953141808509827,0.8507822155952454,0.7213020920753479,0.7109388709068298,0.41538289189338684,0.847139298915863,0.38272392837225955,0.7787448167800903,0.7180097699165344,0.7102384567260742,0.41534438729286194,0.7185062170028687,9.999999747378752e-05
10,0.3000074625015259,0.843386709690094,0.7271432876586914,0.7127638459205627,0.41539904475212097,0.8386478424072266,0.3718745303328871,0.7830943465232849,0.7243703007698059,0.7118986248970032,0.4153743386268616,0.7217789888381958,9.999999747378752e-05
11,0.18811556696891785,0.8542163372039795,0.7323084473609924,0.7138081789016724,0.4154766798019409,0.854476809501648,0.36392447767747355,0.7921205163002014,0.7295854687690735,0.7134094834327698,0.4153953194618225,0.719730019569397,9.999999747378752e-05
12,0.31404855847358704,0.8264244198799133,0.7366067171096802,0.7151976227760315,0.41561585664749146,0.826322078704834,0.3653700696008421,0.7787169814109802,0.7348823547363281,0.7146749496459961,0.41551315784454346,0.7262788414955139,9.999999747378752e-05
13,0.23141397535800934,0.8486048579216003,0.7405370473861694,0.7160488367080688,0.4158323109149933,0.8483439683914185,0.35819241473756386,0.790336549282074,0.7384788393974304,0.7156686782836914,0.4157145619392395,0.7268875241279602,9.999999747378752e-05
14,0.2375127375125885,0.8585050106048584,0.7444209456443787,0.7170813083648682,0.4160504937171936,0.8575302958488464,0.3540003564582186,0.7838514447212219,0.7425564527511597,0.716642439365387,0.41593635082244873,0.7287958860397339,9.999999747378752e-05
15,0.2366756647825241,0.8532229065895081,0.7481687664985657,0.71783846616745,0.4163201153278351,0.8523554801940918,0.3471928551829532,0.7985867261886597,0.7464204430580139,0.717612624168396,0.41615575551986694,0.7305991649627686,9.999999747378752e-05
16,0.2710421085357666,0.8560707569122314,0.7513006329536438,0.718752384185791,0.41660067439079285,0.8552085161209106,0.3523561807308337,0.801982581615448,0.7497283816337585,0.7182901501655579,0.4164905548095703,0.7326464056968689,9.999999747378752e-05
