epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,1.5109013319015503,0.7337855696678162,0.5083733201026917,0.8329530954360962,0.2106512486934662,0.7166966795921326,0.8630424093123029,0.6660807728767395,0.3163217306137085,0.7718987464904785,0.1698913723230362,0.5953189134597778,9.999999747378752e-05
2,1.404196858406067,0.7417026162147522,0.6164253354072571,0.8253199458122253,0.23466601967811584,0.7367764115333557,0.5665945153096656,0.7777518033981323,0.5704473853111267,0.8271099328994751,0.22337961196899414,0.771345853805542,9.999999747378752e-05
3,0.8623635172843933,0.8253265619277954,0.6758108735084534,0.8349389433860779,0.2524625360965729,0.8324698805809021,0.4255713762417527,0.8223690390586853,0.6483492851257324,0.8280656337738037,0.243849977850914,0.8260442614555359,9.999999747378752e-05
4,0.578861653804779,0.8507881760597229,0.7094650864601135,0.845130205154419,0.27087903022766113,0.8379291296005249,0.3784394786944465,0.8317464590072632,0.6952330470085144,0.8407518863677979,0.25952398777008057,0.837098240852356,9.999999747378752e-05
5,0.6175112724304199,0.8509701490402222,0.7302119731903076,0.8531337380409241,0.30087515711784363,0.8499950170516968,0.3526642118945663,0.8481330275535583,0.7203720808029175,0.8495554327964783,0.28663793206214905,0.8440542221069336,9.999999747378752e-05
6,0.24631774425506592,0.8421714305877686,0.7487771511077881,0.8583614826202393,0.3316318392753601,0.84076988697052,0.32858159090136435,0.8640490770339966,0.7400323152542114,0.8562331199645996,0.3158422112464905,0.8629993796348572,9.999999747378752e-05
7,0.20701929926872253,0.8697242140769958,0.7643160820007324,0.8624395132064819,0.35753390192985535,0.8697670102119446,0.3109674291623818,0.8743413090705872,0.7565197348594666,0.8602291941642761,0.3452944755554199,0.8741671442985535,9.999999747378752e-05
8,0.2032766491174698,0.8445800542831421,0.7770624160766602,0.8658819198608398,0.37773388624191284,0.8442370295524597,0.30251976895863614,0.8804999589920044,0.7712752819061279,0.8644596338272095,0.3680131137371063,0.8805974125862122,9.999999747378752e-05
9,0.13382995128631592,0.8337065577507019,0.7867559790611267,0.8682577610015869,0.3938904404640198,0.8337368369102478,0.2953640085364145,0.8840820789337158,0.7821164131164551,0.8671312928199768,0.38592538237571716,0.884174108505249,9.999999747378752e-05
10,0.12058249115943909,0.8646681904792786,0.7952767610549927,0.8707849979400635,0.4074237644672394,0.8643450140953064,0.2830841816661559,0.8904836773872375,0.7909378409385681,0.8693201541900635,0.4007781147956848,0.8905628323554993,9.999999747378752e-05
11,0.13168969750404358,0.8471177816390991,0.8025960922241211,0.8731135129928589,0.4189215302467346,0.8471407294273376,0.28037823127157374,0.8924044966697693,0.7990859746932983,0.8720184564590454,0.4131307601928711,0.8924870491027832,9.999999747378752e-05
12,0.09341316670179367,0.862582266330719,0.8090493679046631,0.8752713799476624,0.42931121587753296,0.862471342086792,0.27116460224865996,0.8977065682411194,0.8058119416236877,0.8741386532783508,0.42404380440711975,0.8977890610694885,9.999999747378752e-05
13,0.08993788808584213,0.8576526641845703,0.8149189949035645,0.8773576021194458,0.43858498334884644,0.8576998114585876,0.26236554550891683,0.9016372561454773,0.8120670914649963,0.8763586282730103,0.4340645968914032,0.901750385761261,9.999999747378752e-05
14,0.4487500786781311,0.8603129386901855,0.8202080726623535,0.8792976140975952,0.4463333785533905,0.8604261875152588,0.2595424566131372,0.9061033129692078,0.8176403641700745,0.8783827424049377,0.44266536831855774,0.9062297344207764,9.999999747378752e-05
15,0.7298516035079956,0.8337403535842896,0.8247804045677185,0.8808892965316772,0.45307767391204834,0.8338967561721802,0.25322390409579937,0.9080898761749268,0.8227255940437317,0.8802788257598877,0.44975873827934265,0.9082319140434265,9.999999747378752e-05
16,0.09155292063951492,0.8683658242225647,0.8291762471199036,0.8826448321342468,0.4598501920700073,0.8685398101806641,0.2413683135667418,0.9151577353477478,0.826903760433197,0.8816688060760498,0.4563465118408203,0.9153062105178833,9.999999747378752e-05
17,0.08679557591676712,0.8614445328712463,0.8334946036338806,0.8845587372779846,0.46659985184669495,0.8616201281547546,0.23500570426530162,0.9195243716239929,0.8314683437347412,0.8837078213691711,0.46338674426078796,0.9196664094924927,9.999999747378752e-05
18,0.13650041818618774,0.8592764735221863,0.8375846743583679,0.8864597082138062,0.4731692969799042,0.8595604300498962,0.21886191549864445,0.9261205792427063,0.835652768611908,0.8855948448181152,0.4700930714607239,0.926304280757904,9.999999747378752e-05
19,0.08501574397087097,0.8288559913635254,0.8412652015686035,0.8881310820579529,0.4791378974914551,0.8292338848114014,0.2105848426647457,0.9306396842002869,0.8395237922668457,0.8873798251152039,0.47626733779907227,0.9308266043663025,9.999999747378752e-05
20,0.08991299569606781,0.8629181981086731,0.8446819186210632,0.8897197246551514,0.4846801161766052,0.8631807565689087,0.20346300532274922,0.9332044720649719,0.8429113626480103,0.888843297958374,0.4818582236766815,0.9333630800247192,9.999999747378752e-05
21,0.08563317358493805,0.8525522947311401,0.8481466770172119,0.8914909958839417,0.490144282579422,0.8526818752288818,0.1910242604749034,0.9388114213943481,0.8465163111686707,0.890690267086029,0.48751652240753174,0.9389878511428833,9.999999747378752e-05
22,0.05882256478071213,0.8505138754844666,0.8513854742050171,0.8931807279586792,0.49542000889778137,0.8506439924240112,0.17804506700827089,0.9433563947677612,0.8498056530952454,0.8923631906509399,0.49275508522987366,0.9435132145881653,9.999999747378752e-05
