epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,1.0119612216949463,0.5849195122718811,0.4508753716945648,0.6647377014160156,0.4166497588157654,0.45910215377807617,0.7984425592029007,0.6369361281394958,0.3190702795982361,0.6409028172492981,0.4192237854003906,0.5322019457817078,9.999999747378752e-05
2,0.22930766642093658,0.8264232873916626,0.5604866147041321,0.6898683309555054,0.4155575931072235,0.8297597169876099,0.49753690265064426,0.7747669816017151,0.49713605642318726,0.668718695640564,0.4158237874507904,0.6838552951812744,9.999999747378752e-05
3,0.21002525091171265,0.8420853018760681,0.6187101006507874,0.7137200236320496,0.41532427072525024,0.8354794383049011,0.4459360426241728,0.7432575821876526,0.5954001545906067,0.7042083144187927,0.41533711552619934,0.7055171132087708,9.999999747378752e-05
4,0.19581067562103271,0.8440502882003784,0.650920033454895,0.7250057458877563,0.4151158332824707,0.8416640758514404,0.4256181815652801,0.738871693611145,0.6359513998031616,0.7202361822128296,0.41518160700798035,0.7153331637382507,9.999999747378752e-05
5,0.15256503224372864,0.8460413217544556,0.6722592115402222,0.7299219965934753,0.41496792435646057,0.8462225794792175,0.4144474333539277,0.735663652420044,0.6622222065925598,0.7280598878860474,0.41500726342201233,0.7174507975578308,9.999999747378752e-05
6,0.2086794078350067,0.8450497388839722,0.6874329447746277,0.7310353517532349,0.4148769974708557,0.8451842665672302,0.4014660137862623,0.7436946630477905,0.680488109588623,0.7306991815567017,0.41489994525909424,0.7146153450012207,9.999999747378752e-05
7,0.2125042974948883,0.8499411344528198,0.6987633109092712,0.7294409275054932,0.4149443507194519,0.849140465259552,0.3902059198883169,0.7496589422225952,0.6935892105102539,0.7303676605224609,0.41488662362098694,0.7067591547966003,9.999999747378752e-05
8,0.17342714965343475,0.8552742004394531,0.7076025009155273,0.7288369536399841,0.4149491786956787,0.8542097806930542,0.3915418405404592,0.744148850440979,0.7033258080482483,0.7288559675216675,0.41495630145072937,0.7098210453987122,9.999999747378752e-05
9,0.1349295675754547,0.8496110439300537,0.7150410413742065,0.7281737327575684,0.4149395525455475,0.8499243855476379,0.3858229841827472,0.7482981085777283,0.7114193439483643,0.7284706234931946,0.41492825746536255,0.7123267650604248,9.999999747378752e-05
10,0.21226641535758972,0.8591079711914062,0.7217988967895508,0.7277330756187439,0.4149346351623535,0.8565682768821716,0.3775296006124002,0.753441572189331,0.7184711694717407,0.7278625965118408,0.4149318337440491,0.7169874906539917,9.999999747378752e-05
11,0.2093731164932251,0.858046293258667,0.7276269793510437,0.7276431322097778,0.4149463176727295,0.8570813536643982,0.36899901722491807,0.7646879553794861,0.7247815132141113,0.7276753783226013,0.4149310290813446,0.720138669013977,9.999999747378752e-05
12,0.22087743878364563,0.8574542999267578,0.732503354549408,0.7277743816375732,0.41499221324920654,0.8567796349525452,0.3602093006040181,0.7658072710037231,0.7300900220870972,0.7277453541755676,0.41496777534484863,0.7221267223358154,9.999999747378752e-05
13,0.19862568378448486,0.8508020639419556,0.7369149327278137,0.7279592752456665,0.4150398373603821,0.8508524298667908,0.356236081543062,0.7742763757705688,0.7348514795303345,0.7278810143470764,0.41502562165260315,0.7259421348571777,9.999999747378752e-05
