epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,0.22592440247535706,0.8952765464782715,0.7953004240989685,0.8703704476356506,0.43502339720726013,0.8951562643051147,0.4503049010044744,0.8270997405052185,0.6582825779914856,0.8222081065177917,0.3480573296546936,0.8179224133491516,9.999999747378752e-05
2,0.19118279218673706,0.8987241387367249,0.8399143218994141,0.8869742751121521,0.4863218665122986,0.89861661195755,0.2819271244060917,0.8910694718360901,0.8233034610748291,0.8811160922050476,0.46667614579200745,0.8910214304924011,9.999999747378752e-05
3,0.26142436265945435,0.8986313939094543,0.8634827733039856,0.8995441794395447,0.5213453769683838,0.8977928757667542,0.22537426796988544,0.9182228446006775,0.85431307554245,0.8950030207633972,0.5082386136054993,0.9182169437408447,9.999999747378752e-05
4,0.1505843698978424,0.8471528887748718,0.8787739872932434,0.9087595343589783,0.5466561317443848,0.8471913933753967,0.17646805356996945,0.9360911250114441,0.8723657727241516,0.9051237106323242,0.5359981060028076,0.9361891746520996,9.999999747378752e-05
5,1.1473829746246338,0.8826053738594055,0.8903999924659729,0.9163895845413208,0.5662829875946045,0.8827964663505554,0.1432061318714076,0.9505966901779175,0.8848512172698975,0.9127150177955627,0.5572554469108582,0.9504777193069458,9.999999747378752e-05
6,0.22829994559288025,0.8807699680328369,0.8996224403381348,0.9226593375205994,0.5826212763786316,0.8814295530319214,0.12321340010509405,0.9571599960327148,0.8953021168708801,0.9197291135787964,0.5746170878410339,0.9571335911750793,9.999999747378752e-05
7,0.38564008474349976,0.8508263230323792,0.9066459536552429,0.9274104833602905,0.5960044860839844,0.8511266112327576,0.10831618553791673,0.9624085426330566,0.9034848809242249,0.9253183603286743,0.5898204445838928,0.9624176621437073,9.999999747378752e-05
8,0.8128721117973328,0.897135317325592,0.9126487970352173,0.9316035509109497,0.6076349020004272,0.8974704146385193,0.09788542397670512,0.9674592614173889,0.9096271991729736,0.9294569492340088,0.6018809080123901,0.9674448370933533,9.999999747378752e-05
9,0.29421496391296387,0.8850957155227661,0.9178334474563599,0.9352880120277405,0.6175827383995056,0.88554847240448,0.08968155253996961,0.9704194068908691,0.9154074192047119,0.9335905909538269,0.6129820346832275,0.9704105854034424,9.999999747378752e-05
10,0.789975643157959,0.8942340612411499,0.9221816658973694,0.9383925199508667,0.6260637640953064,0.8939179182052612,0.083588348243895,0.9727092385292053,0.920089066028595,0.9368860721588135,0.6219356656074524,0.9727206826210022,9.999999747378752e-05
