epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,1.0900132656097412,0.6585999131202698,0.5344114899635315,0.7551920413970947,0.2273370623588562,0.6586001515388489,0.9212354480201362,0.6494325399398804,0.3203669786453247,0.6258242130279541,0.1688731610774994,0.593288779258728,9.999999747378752e-05
2,1.277071475982666,0.6585999131202698,0.6403979063034058,0.7815233469009399,0.2789246737957001,0.6586001515388489,0.5315922238523998,0.8053478002548218,0.5993092656135559,0.7691687941551208,0.25680315494537354,0.7975413203239441,9.999999747378752e-05
3,0.9799296855926514,0.6585999131202698,0.6852617263793945,0.7950027585029602,0.3089289367198944,0.6586001515388489,0.43596949753088826,0.8370035290718079,0.6658899784088135,0.7887763977050781,0.2950553596019745,0.8325472474098206,9.999999747378752e-05
4,1.9218209981918335,0.6585999131202698,0.7114381194114685,0.8038949966430664,0.32988280057907104,0.6586001515388489,0.39161719034297415,0.8534388542175293,0.6995863914489746,0.7996336817741394,0.3199004828929901,0.8500707745552063,9.999999747378752e-05
5,2.2798759937286377,0.6585999131202698,0.7296555042266846,0.8106095790863037,0.34639689326286316,0.6586001515388489,0.3600810417616615,0.8663533926010132,0.7212021350860596,0.8073399662971497,0.3386872410774231,0.8636252284049988,9.999999747378752e-05
6,2.377650260925293,0.6585999131202698,0.7433648705482483,0.8158798813819885,0.3599684536457062,0.6586001515388489,0.34152241078488554,0.8756608366966248,0.736919641494751,0.8133544921875,0.35353413224220276,0.8733465075492859,9.999999747378752e-05
7,3.496492385864258,0.6597869992256165,0.7540664672851562,0.8202723264694214,0.37099575996398926,0.6599534153938293,0.32479485823921816,0.8827199339866638,0.748989999294281,0.8181150555610657,0.36595144867897034,0.8804664015769958,9.999999747378752e-05
8,2.432591676712036,0.6673727035522461,0.7629260420799255,0.8240484595298767,0.37794527411460876,0.6680901050567627,0.31262453651835775,0.8882216215133667,0.7585395574569702,0.8220750093460083,0.37540361285209656,0.8862836956977844,9.999999747378752e-05
9,0.8182662725448608,0.7273436784744263,0.7712133526802063,0.8289268016815186,0.3854354918003082,0.7354975342750549,0.296858753849808,0.8951764106750488,0.7670053839683533,0.8259441256523132,0.38040244579315186,0.8935829997062683,9.999999747378752e-05
10,0.22552840411663055,0.8180466890335083,0.7797603607177734,0.8352476954460144,0.3960035443305969,0.8206548690795898,0.2856728456759773,0.8999748229980469,0.7751608490943909,0.8317493200302124,0.390302449464798,0.8984875082969666,9.999999747378752e-05
11,1.086197853088379,0.7869858741760254,0.7880417704582214,0.8411219716072083,0.4072434902191162,0.7876313328742981,0.2704952195359528,0.9066709876060486,0.7842710018157959,0.838696300983429,0.4019206762313843,0.9053446650505066,9.999999747378752e-05
12,0.20119932293891907,0.821775496006012,0.7955093383789062,0.8461421132087708,0.4175764322280884,0.8219422101974487,0.25755253700728237,0.9122734665870667,0.7917746305465698,0.8436021208763123,0.4126119017601013,0.9109928607940674,9.999999747378752e-05
13,0.8408010005950928,0.8061894774436951,0.802514374256134,0.851032555103302,0.42752015590667725,0.8059198260307312,0.23777857732132388,0.9207476377487183,0.799198567867279,0.8487337231636047,0.42264920473098755,0.9196022152900696,9.999999747378752e-05
14,1.6808669567108154,0.7859317660331726,0.8085043430328369,0.855072557926178,0.43650704622268677,0.7860568165779114,0.22589350766496635,0.9244570732116699,0.8057275414466858,0.8532694578170776,0.4323371350765228,0.9234318137168884,9.999999747378752e-05
15,0.10927067697048187,0.8541662096977234,0.8143670558929443,0.8591756820678711,0.4452148377895355,0.8539890050888062,0.21136969611758277,0.9303802251815796,0.8113570809364319,0.8569832444190979,0.440746933221817,0.9293394684791565,9.999999747378752e-05
16,1.3690364360809326,0.7984911799430847,0.8198619484901428,0.8630195260047913,0.45346924662590027,0.7983705401420593,0.2002181839811933,0.9341400265693665,0.8174529671669006,0.8614531755447388,0.4498617947101593,0.9332900047302246,9.999999747378752e-05
17,0.12576600909233093,0.864086925983429,0.8250330090522766,0.8666461110115051,0.4612013101577759,0.8637989163398743,0.18238314184768442,0.939731776714325,0.822327196598053,0.8646785020828247,0.45724886655807495,0.9388524889945984,9.999999747378752e-05
18,0.1072051003575325,0.8512280583381653,0.8301569223403931,0.8704062104225159,0.46895208954811096,0.8512055277824402,0.17039959531127316,0.9438862204551697,0.8277259469032288,0.8686286211013794,0.4652424454689026,0.9430140256881714,9.999999747378752e-05
19,0.3124755620956421,0.8390578627586365,0.8347338438034058,0.8737440705299377,0.4760722517967224,0.8395572304725647,0.16559637103216115,0.946496307849884,0.8325459361076355,0.8721625208854675,0.47271257638931274,0.9457091093063354,9.999999747378752e-05
20,0.0907689705491066,0.8472920060157776,0.8389959931373596,0.876834511756897,0.48279011249542236,0.847649097442627,0.1511872561969163,0.950912594795227,0.836919367313385,0.8753344416618347,0.4795455038547516,0.9501774907112122,9.999999747378752e-05
21,0.08527494221925735,0.8342532515525818,0.8429130911827087,0.8796420693397522,0.48907706141471863,0.8344045877456665,0.14542888833598777,0.9528251886367798,0.8410623669624329,0.8783403635025024,0.48607009649276733,0.9520796537399292,9.999999747378752e-05
22,0.09553507715463638,0.8519062995910645,0.8466550707817078,0.8823155760765076,0.4950391948223114,0.8524499535560608,0.13739890900869217,0.9556763172149658,0.8448039293289185,0.8809890747070312,0.4921824336051941,0.9549561142921448,9.999999747378752e-05
