epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,1.9530932903289795,0.6586000919342041,0.6017102599143982,0.7653723359107971,0.2546980679035187,0.6585999131202698,0.7913366363671528,0.6990255117416382,0.45438259840011597,0.7215412855148315,0.21046742796897888,0.6651236414909363,9.999999747378752e-05
2,2.6072628498077393,0.6586000919342041,0.6712583303451538,0.7834817171096802,0.29591068625450134,0.6585999131202698,0.5298042752585568,0.8027809262275696,0.6435444951057434,0.7741190791130066,0.2763340473175049,0.7952500581741333,9.999999747378752e-05
3,1.7681654691696167,0.6586000919342041,0.7045900225639343,0.7952252626419067,0.3229513168334961,0.6585999131202698,0.4462718106305934,0.8347518444061279,0.6894435882568359,0.7892533540725708,0.31028246879577637,0.8298206925392151,9.999999747378752e-05
4,1.2340993881225586,0.6586000919342041,0.7257038354873657,0.803524374961853,0.34169188141822815,0.6585999131202698,0.39891544644867544,0.8522994518280029,0.7157135009765625,0.7993517518043518,0.3323742151260376,0.8489303588867188,9.999999747378752e-05
5,0.8014414310455322,0.6586000919342041,0.7411950826644897,0.8098979592323303,0.3572406470775604,0.6585999131202698,0.3700185329158664,0.8659459352493286,0.7339951395988464,0.8068947792053223,0.3497033417224884,0.8632503747940063,9.999999747378752e-05
6,0.7669286727905273,0.6586000919342041,0.7529436349868774,0.8150522112846375,0.3696041405200958,0.6585999131202698,0.3466750369367436,0.8750795125961304,0.7474237680435181,0.812614381313324,0.3637247085571289,0.8726742267608643,9.999999747378752e-05
7,1.0260027647018433,0.6586191058158875,0.7621157169342041,0.8190920352935791,0.379321813583374,0.6586199402809143,0.3325343276118184,0.8801873922348022,0.7576904892921448,0.8170785307884216,0.3747081160545349,0.8781434893608093,9.999999747378752e-05
8,0.2764388918876648,0.6652513146400452,0.7699305415153503,0.8228519558906555,0.3854042589664459,0.6656136512756348,0.31888966397888346,0.8872734904289246,0.7662047147750854,0.8210166096687317,0.3840269148349762,0.8854413628578186,9.999999747378752e-05
9,0.26554223895072937,0.7186560034751892,0.7773798108100891,0.8272672891616821,0.3925570249557495,0.7221333384513855,0.29859897018534215,0.8941776156425476,0.773418664932251,0.8246381878852844,0.3871254026889801,0.8927478194236755,9.999999747378752e-05
10,0.09727204591035843,0.8169312477111816,0.7853196263313293,0.8330833911895752,0.40389150381088257,0.8173022866249084,0.2897532931432328,0.899043619632721,0.7809838652610779,0.8296235799789429,0.39755916595458984,0.8976678252220154,9.999999747378752e-05
11,0.11520697176456451,0.8309945464134216,0.7934865951538086,0.8396368026733398,0.41602057218551636,0.8321034908294678,0.27289133648114033,0.9069097638130188,0.7893586754798889,0.836384654045105,0.4099958837032318,0.9056364893913269,9.999999747378752e-05
12,0.11315850913524628,0.7098618149757385,0.7997637391090393,0.8444246649742126,0.4231927990913391,0.7192173600196838,0.2560439079781592,0.912102222442627,0.7973519563674927,0.8426535129547119,0.42160895466804504,0.9110153913497925,9.999999747378752e-05
13,0.08423291146755219,0.8443304896354675,0.8055429458618164,0.8487364053726196,0.4296349287033081,0.8450713157653809,0.2421584980100648,0.916788637638092,0.8022026419639587,0.8462221622467041,0.42491480708122253,0.9158489108085632,9.999999747378752e-05
14,0.11435835808515549,0.7994695901870728,0.8118394017219543,0.8534342050552368,0.43903830647468567,0.7997029423713684,0.2245310793866168,0.9250985980033875,0.8089665770530701,0.851356565952301,0.43452373147010803,0.9241024255752563,9.999999747378752e-05
15,0.1117468848824501,0.8128690719604492,0.8172043561935425,0.857280433177948,0.4472407400608063,0.8135676383972168,0.2144949733665138,0.9288251996040344,0.8145537376403809,0.8553887009620667,0.44326725602149963,0.9279003143310547,9.999999747378752e-05
16,0.0898086428642273,0.7904039621353149,0.8222076296806335,0.860943615436554,0.45506277680397034,0.7913662195205688,0.20117533818269387,0.9343979358673096,0.8198935389518738,0.8592632412910461,0.45129942893981934,0.933515727519989,9.999999747378752e-05
17,0.08192794024944305,0.7729876041412354,0.8265106678009033,0.8641106486320496,0.46106839179992676,0.7761698961257935,0.18710249454983863,0.9390354156494141,0.8244908452033997,0.862607479095459,0.45875364542007446,0.9381642937660217,9.999999747378752e-05
18,0.5025975108146667,0.8369737863540649,0.8307958841323853,0.86725914478302,0.46665632724761963,0.8371366858482361,0.18033368022195875,0.9419700503349304,0.8284885883331299,0.8655851483345032,0.4633139669895172,0.9411367774009705,9.999999747378752e-05
19,0.11855056136846542,0.7436921000480652,0.8346984386444092,0.8700213432312012,0.471369206905365,0.7463195323944092,0.16861402813768211,0.9459342956542969,0.8330867886543274,0.8689326047897339,0.4699387550354004,0.9451383948326111,9.999999747378752e-05
20,0.06787029653787613,0.8368751406669617,0.8382790684700012,0.8726561665534973,0.47579067945480347,0.8386305570602417,0.16029084982380035,0.9485105276107788,0.8362973928451538,0.8711099028587341,0.4728015959262848,0.9477915167808533,9.999999747378752e-05
21,0.08800739049911499,0.8413555026054382,0.8421258330345154,0.8756335377693176,0.48157286643981934,0.8427033424377441,0.1538192245094913,0.951020359992981,0.840252161026001,0.8741966485977173,0.47870582342147827,0.9503268003463745,9.999999747378752e-05
22,0.12303145229816437,0.7990760207176208,0.8455719351768494,0.8782132863998413,0.4870527684688568,0.8003517985343933,0.14766629539675766,0.9533030390739441,0.8440099954605103,0.8770722150802612,0.48444584012031555,0.9526305794715881,9.999999747378752e-05
23,0.07844444364309311,0.818177342414856,0.8486603498458862,0.8804889917373657,0.49223724007606506,0.8192655444145203,0.1407610061004194,0.955040693283081,0.8471007347106934,0.8793296813964844,0.48955270648002625,0.9544221758842468,9.999999747378752e-05
24,0.07536771148443222,0.830636739730835,0.851670503616333,0.8827225565910339,0.49735257029533386,0.8312363624572754,0.14020700892831525,0.9559478759765625,0.8501495122909546,0.8815935850143433,0.494712233543396,0.9553285241127014,9.999999747378752e-05
25,0.1644229143857956,0.8184968829154968,0.8545191287994385,0.8848134875297546,0.5021799206733704,0.8187793493270874,0.13560582408101568,0.9578201770782471,0.8531295657157898,0.8838080763816833,0.4998388886451721,0.957248866558075,9.999999747378752e-05
26,0.08082466572523117,0.846508800983429,0.8572474718093872,0.8868193626403809,0.5066101551055908,0.8473983407020569,0.1316523531199375,0.9596966505050659,0.8558533787727356,0.8857650756835938,0.5044125914573669,0.9591141939163208,9.999999747378752e-05
27,0.0708097591996193,0.8423967361450195,0.8599447011947632,0.888845682144165,0.5109342932701111,0.843085527420044,0.12585840087670547,0.9608849287033081,0.8586384654045105,0.8878793716430664,0.5088554620742798,0.9603303074836731,9.999999747378752e-05
28,0.1086733266711235,0.8067545890808105,0.8623520731925964,0.8906390070915222,0.5145297050476074,0.8090088367462158,0.12301760138682248,0.9627658724784851,0.8612625598907471,0.8898292779922485,0.5130668878555298,0.9621930718421936,9.999999747378752e-05
29,0.0648161843419075,0.7753837704658508,0.8643223643302917,0.8920416235923767,0.5167130827903748,0.7773723006248474,0.12007115633933099,0.9632344841957092,0.8634068369865417,0.8914259672164917,0.5159960985183716,0.9626916646957397,9.999999747378752e-05
30,0.22540302574634552,0.8269703984260559,0.8663406372070312,0.8934885859489441,0.5194479823112488,0.8269720673561096,0.11657777890763149,0.9653488397598267,0.8652504086494446,0.8926787376403809,0.5175315737724304,0.9647973775863647,9.999999747378752e-05
31,0.06738226115703583,0.8599545359611511,0.8685072660446167,0.8951146602630615,0.5232576131820679,0.8600982427597046,0.11391332405772837,0.9658905863761902,0.867366373538971,0.8942415118217468,0.5212392210960388,0.9653817415237427,9.999999747378752e-05
32,0.08169946819543839,0.8510801196098328,0.8706631660461426,0.8967382907867432,0.5269902944564819,0.8513423204421997,0.1116773805766388,0.9671779870986938,0.8696202635765076,0.8959627151489258,0.5252060294151306,0.9666640758514404,9.999999747378752e-05
33,0.08663887530565262,0.847265899181366,0.8726772665977478,0.8982535004615784,0.5304365754127502,0.8477793335914612,0.10832240159585799,0.9679576754570007,0.871707558631897,0.8975247144699097,0.5287569165229797,0.9674614667892456,9.999999747378752e-05
34,0.07344532757997513,0.8456200361251831,0.8745755553245544,0.8997086882591248,0.5337711572647095,0.8461035490036011,0.10758669437870147,0.9683656096458435,0.8736491799354553,0.8989903926849365,0.5320805907249451,0.9678964614868164,9.999999747378752e-05
